SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
<br>
<br>Features:
<br>
<br>- TechLoft &ndash; 2 Layer Offset
<br>- Insulated Chest Baffle
<br>- Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack Included
<br>
<br>Specifications:
<br>
<br>- Outer Material: 210T Nylon Ripstop
<br>- Outer Color: Green/Clay
<br>- Liner: 210T Polyester
<br>- Liner Color: Black
<br>- Trim Color: Blue
<br>- Shape: Mummy
<br>- Zipper: #8 Separating
<br>- 20 Degree 
<br>- Length:  Regular 
<br>- Dimesions:  32"" x 80"" 
<br>- Fill Weight:  36 oz. 
<br>- Bag Weight:  3 lb. 12 oz.","89.99","43.63","Alps Mountaineering","4611711","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59214.jpg","5.05","0.00","89.99","703438461176","","","Desert Pine, Regular Green/Clay Sleeping Bag - 20 Degree  Manufacture ID: 4611711    The Desert Pine series sleeping bags are made with Techloft insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The Desert Pine uses a 2-layer offset construction, sometimes called a ""bag within a bag",
"GS59226","http://www.inventorysource.com/images/gs/GS59226.jpg","Denali -30  Wide Clay","4",Yes,"<b>Denali Wide, Clay Sleeping Bag - -30 Degrees</b><br>Manufacture ID: 4897217<br><br>The Denali is a mummy shaped sleeping bag you&rsquo;ll want to bring along on those cold nights when staying warm is the only option. With the 2-layer construction designed to eliminate cold spots and the Techloft Insulation the Denali series are filled with, you&rsquo;ll get a comfortable night&rsquo;s sleep. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. There is an insulated chest and zipper baffle to make sure your heat stays inside the bag with you. It&rsquo;s so comfortable and cozy, you may not even realize you&rsquo;re not in your own bed anymore!
<br>
<br>Features
<br> 
<br>- 2-Layer Construction
<br>- TechLoft Insulation
<br>- Insulated Chest & Zipper Baffle
<br>- Compression Stuff Sack Included
<br>
<br>Specifications:
<br>
<br>- Outer Fabric: 210T Nylon Diamond Ripstop
<br>- Liner: 210T Polyester with Buckmark Logo Repeated
<br>- Shape: Mummy
<br>- Zipper: #10 Separating
<br>- -30 Degree Wide 
<br>- Dimensions:  38"" x 80"" 
<br>- Fill Weight:  122 oz. 
<br>- Bag Weight:  8 lbs. 15 oz.","139.99","68.99","Browning Camping","4897217","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59226.jpg","11.65","109.99","139.99","703438489729","","","Denali Wide, Clay Sleeping Bag - -30 Degrees  Manufacture ID: 4897217    The Denali is a mummy shaped sleeping bag you&rsquo;ll want to bring along on those cold nights when staying warm is the only option. With the 2-layer construction designed to eliminate cold spots and the Techloft Insulation the Denali series are filled with, you&rsquo;ll get a comfortable night&rsquo;s sleep. Techloft Insula",
"GS59225","http://www.inventorysource.com/images/gs/GS59225.jpg","McKinley -30  Long Clay/Black","3",Yes,"<b>McKinley, Long, Clay/Black - -30 Degrees</b><br>Manufacture ID: 4893917<br><br>The McKinley is a ""heavy duty"" oversized hooded rectangle bag. It uses a 2-layer offset construction to eliminate cold spots. The McKinley series use Techloft Insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. It will keep you toasty on those colder nights when you'd prefer to have more ""wiggle room"" than you get with your mummy bag. The contoured hood also helps keep you warmer and keeps your warmth sealed in. For transporting, we include a compression stuff sack and roll-up straps. This is a great hunting bag for those frigid nights when you want a good night sleep.
<br>
<br>Features: 
<br>
<br>- 2-Layer Construction
<br>- TechLoft Insulation
<br>- Insulated Chest & Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack and Roll Up Straps Included
<br>
<br>Specifications:
<br>
<br>- Outer Fabric: 210T Nylon Diamond Ripstop
<br>- Liner: MicroFiber with Buckmark Logo Repeated
<br>- Shape: Oversized Hooded Rectangle
<br>- Zipper: #10 Separating
<br>- -30 Degree Long 
<br>- Dimesions:  36"" x 90"" 
<br>- Fill Weight:  160 oz. 
<br>- Bag Weight:  12 lbs. 12 oz.","129.99","74.39","Browning Camping","4893917","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59225.jpg","17.2","99.99","129.99","703438489392","","","McKinley, Long, Clay/Black - -30 Degrees  Manufacture ID: 4893917    The McKinley is a ""heavy duty"" oversized hooded rectangle bag. It uses a 2-layer offset construction to eliminate cold spots. The McKinley series use Techloft Insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. It wi",
"GS59249","http://www.inventorysource.com/images/gs/GS59249.jpg","Ltwt Series Air Pad - Reg Blue","0",Yes,"<b>Lightweight Series Air Pad - Regular,  Blue - </b><br>Manufacture ID: 7151012<br><br>When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the lightweight series, the pad will inflate and deflate quickly with the jet stream foam and roll up compactly to fit into the stuff sack. The top fabric is tough, lightweight Ripstop and the bottom is polyester taffeta. Another benefit of adding an air pad is that it will help keep you warmer&hellip;essential to a well rested night. The Regular size is perfect for backpacking.
<br>
<br>A stuff sack, compression straps, and repair kit are included with every pad ... something many other companies make you pay extra for.
<br>
<br>- Full Length Padding
<br>- Light and Comfortable
<br>- Jet Stream Polyurethane Open Cell Foam 
<br>- Faster Inflating and Deflating 
<br>- Strong and Lightweight
<br>- Durable and Abrasion Resistant
<br>- Long-term Durability
<br>- Stuff Sack and Repair Kit Included!
<br>
<br>Specifications:
<br>
<br>- Size: 20&rdquo; x 72&rdquo; x 1.5&rdquo;
<br>- Weight: 2 lb. 5 oz.
<br>- Stuff Sack Size: 4.5&rdquo; x 21&rdquo; 
<br>- Top Fabric: 70D Polyester Ripstop
<br>- Top Fabric Color: Steel Blue
<br>- Bottom Fabric: Polyester Taffeta
<br>- Bottom Fabric Color: Black
<br>- Valves: Non-corrosive Nylon
<br>- General Use: Backpacking","59.99","26.37","Alps Mountaineering","7151012","Sleeping Gear","Mattresses, Pads","http://www.inventorysource.com/images/gs/t_GS59249.jpg","2.35","0.00","59.99","703438715125","","","Lightweight Series Air Pad - Regular, Blue -   Manufacture ID: 7151012    When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the lightweight series, the pad will inflate and deflate quickly with the jet stream foam and roll up compactly to fit into the stuff sack. The top fabric is tough, lightweight Ripstop and the bo",
"GS59221","http://www.inventorysource.com/images/gs/GS59221.jpg","Kenai +10  Super-Wide Clay","6",Yes,"<b>Kenai  Super-Wide, Clay - +10 </b><br>Manufacture ID: 4837117<br><br>The Kenai is a mummy shaped sleeping bag that is extra wide and extra long, so you have plenty of wiggle room to roll around. With the 2-layer construction designed to eliminate cold spots and the Techloft Insulation the Kenai series are filled with, you&rsquo;ll get a comfortable night&rsquo;s sleep. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. There is an insulated chest and zipper baffle to make sure your heat stays inside the bag with you. 
<br>
<br>Features:
<br>
<br>- 2-Layer Construction
<br>- TechLoft Insulation
<br>- Insulated Chest & Zipper Baffle
<br>- Compression Stuff Sack Included
<br>
<br>Specifications:
<br>
<br>- Outer Fabric: 210T Nylon Diamond Ripstop
<br>- Liner: 210T Polyester with Buckmark Logo Repeated
<br>- Shape: Mummy
<br>- Zipper: #10 Separating
<br>- 10 Degree Super Wide 
<br>- Dimensions:  40"" x 86"" 
<br>- Fill Weight:  66 oz. 
<br>- Bag Weight:  5 lbs. 12 oz.","119.99","62.52","Browning Camping","4837117","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59221.jpg","7.75","94.99","119.99","703438483710","","","Kenai Super-Wide, Clay - +10   Manufacture ID: 4837117    The Kenai is a mummy shaped sleeping bag that is extra wide and extra long, so you have plenty of wiggle room to roll around. With the 2-layer construction designed to eliminate cold spots and the Techloft Insulation the Kenai series are filled with, you&rsquo;ll get a comfortable night&rsquo;s sleep. Techloft Insulation consists of multi-h",
"GS59255","http://www.inventorysource.com/images/gs/GS59255.jpg","Browning Series Air Pad - XL","2",Yes,"<b>Browning Series Air Pad - X-Long</b><br>Manufacture ID: 7475014<br><br>When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try a Browning self inflating air pad. With the Browning series, the pad will inflate and deflate quickly with the jet stream foam and roll up compactly to fit into the stuff sack. The top and bottom fabric is durable polyester ripstop. The XL size features two valves for faster inflating. Another benefit of adding an air pad is that it will help keep you warmer&hellip;essential to a well rested night. The XL size is perfect for luxury camping and when space and weight aren&rsquo;t as crucial&hellip;even works great when you have guests over and don&rsquo;t have a spare bed! A FREE stuff sack, compression straps, and repair kit are included with every pad ... something many other companies make you pay extra for.  (Sold Per 1)
<br>  
<br>Features:
<br>
<br>- Extra Thick 3&rdquo; Foam
<br>- Thicker Pillow Section for Extra Comfort
<br>- Raised Buckmark Foam
<br>- 2 Valves &hellip; Faster Inflating
<br>- Jet Stream Polyurethane Open Cell Foam 
<br>- Fabric is Durable and Reduces Sliding Around
<br>- Valves have a Long-term Durability
<br>- Stuff Sack and Repair Kit Included!
<br>
<br>Specifications:
<br>
<br>- Size: 30&rdquo; x 77&rdquo; x 3&rdquo;
<br>- Weight: 6 lb. 10 oz.
<br>- Stuff Sack Size: 8&rdquo; x 31&rdquo;
<br>- Top Fabric: Polyester Ripstop
<br>- Bottom Fabric: Polyester Ripstop 
<br>- Valves: Non-corrosive Brass","129.99","66.83","Browning Camping","7475014","Sleeping Gear","Mattresses, Pads","http://www.inventorysource.com/images/gs/t_GS59255.jpg","7.1","99.99","129.99","703438747508","","","Browning Series Air Pad - X-Long  Manufacture ID: 7475014    When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try a Browning self inflating air pad. With the Browning series, the pad will inflate and deflate quickly with the jet stream foam and roll up compactly to fit into the stuff sack. The top and bottom fabric is durable polyester ripstop. The XL size ",
"GS59254","http://www.inventorysource.com/images/gs/GS59254.jpg","Comfort Series Air Pad - XXL Moss","4",Yes,"<b>Comfort Series Air Pad - XX-Long, Moss</b><br>Manufacture ID: 7450003<br><br>When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the comfort series, the pad will inflate and deflate quickly with the jet stream wave foam and roll up compactly to fit into the stuff sack. The top is a comfortable, brushed Suede-like fabric with Anti-Slip Dots on the bottom to keep you from sliding around. The Comfort Series also features brass non-corrosive valves for maximum durability...2 valves on this size for faster inflating! Another benefit of adding an air pad is that it will help keep you warmer&hellip;essential to a well rested night. The XXL size is perfect for luxury camping and when space and weight aren&rsquo;t as crucial&hellip;even works great when you have guests over and don&rsquo;t have a spare bed!
<br>
<br>A stuff sack, compression straps, and repair kit are included with every pad ... something many other companies make you pay extra for.
<br>
<br>Features:
<br>
<br>- Extra Thick 4&rdquo; Foam
<br>- Thicker Pillow Section for Extra Comfort
<br>- 2 Valves &hellip; Faster Inflating
<br>- Jet Stream Wave Foam 
<br>- Faster Inflating and Deflating 
<br>- Extra Comfort and Less Sliding
<br>- PVC Dots Slide Less on Tent Floor
<br>- Long-term Durability
<br>- Stuff Sack and Repair Kit Included!
<br>
<br>Specifications:
<br>
<br>- Size: 30&rdquo; x 77&rdquo; x 4&rdquo;
<br>- Weight: 9 lb. 14 oz.
<br>- Stuff Sack Size: 11&rdquo; x 31&rdquo;
<br>- Top Fabric: Brushed Suede-like
<br>- Top Fabric Color: Moss Green
<br>- Bottom Fabric: Anti-Slip &ldquo;PVC&rdquo; Dots
<br>- Bottom Fabric Color: Black
<br>- Valves: Non-corrosive Brass
<br>- General Use: Luxury Camping","159.99","76.1","Alps Mountaineering","7450003","Sleeping Gear","Mattresses, Pads","http://www.inventorysource.com/images/gs/t_GS59254.jpg","9.1","0.00","159.99","703438745009","","","Comfort Series Air Pad - XX-Long, Moss  Manufacture ID: 7450003    When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the comfort series, the pad will inflate and deflate quickly with the jet stream wave foam and roll up compactly to fit into the stuff sack. The top is a comfortable, brushed Suede-like fabric with Anti",
"GS59215","http://www.inventorysource.com/images/gs/GS59215.jpg","Desert Pine 0  Regular Green/Clay","5",Yes,"<b>Desert Pine, Regular Green/Clay Sleeping Bag - 0 Degree</b><br>Manufacture ID: 4651711<br><br>The Desert Pine series sleeping bags are made with Techloft insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The Desert Pine uses a 2-layer offset construction, sometimes called a ""bag within a bag."" The contoured hood and mummy shape helps seal up your warmth and keep you warmer. The Desert Pine is a great backpacking sleeping bag to take along on your hikes that won&rsquo;t take up all the space in your pack. 
<br>
<br>Features:
<br>
<br>- TechLoft &ndash; 2 Layer Offset
<br>- Insulated Chest Baffle
<br>- Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack Included
<br>
<br>Specifications:
<br>
<br>- Outer Material: 210T Nylon Ripstop
<br>- Outer Color: Green/Clay
<br>- Liner: 210T Polyester
<br>- Liner Color: Black
<br>- Trim Color: Blue
<br>- Shape: Mummy
<br>- Zipper: #8 Separating
<br>- 0 Degree 
<br>- Length:  Regular 
<br>- Dimesions:  32"" x 80"" 
<br>- Fill Weight:  60 oz. 
<br>- Bag Weight:  5 lb. 4 oz.","99.99","49.71","Alps Mountaineering","4651711","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59215.jpg","6.45","0.00","99.99","703438465174","","","Desert Pine, Regular Green/Clay Sleeping Bag - 0 Degree  Manufacture ID: 4651711    The Desert Pine series sleeping bags are made with Techloft insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The Desert Pine uses a 2-layer offset construction, sometimes called a ""bag within a bag.",
"GS59212","http://www.inventorysource.com/images/gs/GS59212.jpg","Redwood -10  Green","4",Yes,"<b>Redwood Sleeping Bag - -10  Green</b><br>Manufacture ID: 4073307<br><br>The Redwood is a ""heavy duty"" oversized rectangle bag. The Redwood series use Techloft Insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The TechLoft insulation will keep you warm and toasty on those colder nights when you'd prefer to have more ""wiggle room"" than you get with your mummy bag. It uses 2-layer offset construction to eliminate cold spots. For transporting, we include 3 webbing straps with quick release buckles that keep your ""rolled-up bag"" secure. Since you have 2 choices in the amount of fill, you'll be able to pick the bag that is just right for your needs.
<br>
<br>Features:
<br>
<br>- 2-Layer Construction
<br>- TechLoft Insulation
<br>- Roll Up Straps
<br>
<br>Specifications:
<br>
<br>- Outer Material: Rugged Canvas
<br>- Liner: 100% Cotton 
<br>- Liner Color: Flannel
<br>- Shape: Oversized Rectangle
<br>- -10 Green Canvas 
<br>- Dimensions:  38"" x 80"" 
<br>- Outer Fabric:  Green Canvas 
<br>- Fill:  6.5 lb. TechLoft 
<br>- Bag Weight:  11 lb. 8 oz.","109.99","58.22","Alps Mountaineering","4073307","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59212.jpg","12.2","0.00","109.99","703438407334","","","Redwood Sleeping Bag - -10 Green  Manufacture ID: 4073307    The Redwood is a ""heavy duty"" oversized rectangle bag. The Redwood series use Techloft Insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The TechLoft insulation will keep you warm and toasty on those colder nights when you",
"GS59250","http://www.inventorysource.com/images/gs/GS59250.jpg","Comfort Series Air Pad, Long Moss","0",Yes,"<b>Comfort Series Air Pad - Long, Moss</b><br>Manufacture ID: 7250003<br><br>When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the comfort series, the pad will inflate and deflate quickly with the jet stream wave foam and roll up compactly to fit into the stuff sack. The top is a comfortable, brushed Suede-like fabric with Anti-Slip Dots on the bottom to keep you from sliding around. The Comfort Series also features brass non-corrosive valves for maximum durability. Another benefit of adding an air pad is that it will help keep you warmer&hellip;essential to a well rested night. The Long size is perfect for camping and when space and weight aren&rsquo;t as crucial.
<br>
<br>A stuff sack, compression straps, and repair kit are included with every pad ... something many other companies make you pay extra for.
<br>
<br>Features:
<br>
<br>- Extra Wide & Long
<br>- Comfortable 2&rdquo; Foam
<br>- Jet Stream Wave Foam 
<br>- Faster Inflating and Deflating 
<br>- Extra Comfort and Less Sliding
<br>- PVC Dots Slide Less on Tent Floor
<br>- Long-term Durability
<br>- Stuff Sack and Repair Kit Included!
<br>
<br>Specifications:
<br>
<br>- Size: 25&rdquo; x 77&rdquo; x 2&rdquo;
<br>- Weight: 4 lb. 6 oz.
<br>- Stuff Sack Size: 6.5&rdquo; x 26&rdquo;
<br>- Top Fabric: Brushed Suede-like
<br>- Top Fabric Color: Moss Green
<br>- Bottom Fabric: Anti-Slip &ldquo;PVC&rdquo; Dots
<br>- Bottom Fabric Color: Black
<br>- Valves: Non-corrosive Brass
<br>- General Use: Camping","89.99","41.6","Alps Mountaineering","7250003","Sleeping Gear","Mattresses, Pads","http://www.inventorysource.com/images/gs/t_GS59250.jpg","4.3","0.00","89.99","703438725001","","","Comfort Series Air Pad - Long, Moss  Manufacture ID: 7250003    When you&rsquo;re away from home and want some added comfort to your cot or sleeping bag, try an ALPS self inflating air pad. With the comfort series, the pad will inflate and deflate quickly with the jet stream wave foam and roll up compactly to fit into the stuff sack. The top is a comfortable, brushed Suede-like fabric with Anti-Sl",
"GS59220","http://www.inventorysource.com/images/gs/GS59220.jpg","Yellowstone +20  Long Clay/Black","1",Yes,"<b>Yellowstone +20  Clay/Black - Long</b><br>Manufacture ID: 4813217<br><br>The Yellowstone series sleeping bags are made with Techloft insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The Yellowstone uses a 2-layer offset construction, sometimes called a ""bag within a bag."" The contoured hood and mummy shape helps seal up your warmth and keep you warmer. The Yellowstone is a great backpacking sleeping bag to take along on your hikes that won&rsquo;t take up all the space in your pack. 
<br>
<br>Features: 
<br>
<br>- TechLoft Insulation
<br>- 2-layer Construction
<br>- Insulated Chest Baffle & Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack Included
<br>
<br>Specifications:
<br>
<br>- Outer Fabric: 210T Nylon Diamond Ripstop
<br>- Outer Color: Green/Black
<br>- Liner: 210T Polyester with Buckmark Logo Repeated
<br>- Liner Color: Black
<br>- Shape: Mummy
<br>- Zipper: #8 Separating
<br>- 20 Degree Long 
<br>- Dimensions:  36"" x 86"" 
<br>- Fill Weight:  46 oz. 
<br>- Bag Weight:  4 lbs. 8 oz.","109.99","58.22","Browning Camping","4813217","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59220.jpg","6.15","89.99","109.99","703438481327","","","Yellowstone +20 Clay/Black - Long  Manufacture ID: 4813217    The Yellowstone series sleeping bags are made with Techloft insulation. Techloft Insulation consists of multi-hole staple-length micro-denier fibers that have a siliconized finish for maximum insulation, loft, and compactness. The Yellowstone uses a 2-layer offset construction, sometimes called a ""bag within a bag."" The contoured hood a",
"GS59267","http://www.inventorysource.com/images/gs/GS59267.jpg","Zurich 33x86 25 , Hood 4#","12",Yes,"<b>Zurich 33x86 25 , Hood 4# - </b><br>Manufacture ID: SG11089<br><br>Zurich Rectangular Sleeping Bag
<br>
<br>- Dimensions: 33"" x 86"" 
<br>- Temp Rating: 60  F 
<br>- Filled with 4 lbs. non-allergenic Swiss-Therm polyester 
<br>- High count polyester outer shell and liner 
<br>- Warm, yarn dyed 100% cotton internal sheet 
<br>- Removable hood for temperature control 
<br>- Quilt through construction 
<br>- Self-repairing coil zippers on both sides of sleeping bag 
<br>- MP3 player pocket 
<br>- Duffel bag packaging 
<br>- Four ways to sleep 
<br>- 25 F Temperature Rating with internal sheet and hood","51.99","33.94","SwissGear","SG11089","Sleeping Gear","Rectangular Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59267.jpg","7.3","0.00","51.99","047297110890","","","Zurich 33x86 25 , Hood 4# -   Manufacture ID: SG11089    Zurich Rectangular Sleeping Bag    - Dimensions: 33"" x 86""   - Temp Rating: 60 F   - Filled with 4 lbs. non-allergenic Swiss-Therm polyester   - High count polyester outer shell and liner   - Warm, yarn dyed 100% cotton internal sheet   - Removable hood for temperature control   - Quilt through construction   - Self-repairing coil zippers on",
"GS59275","http://www.inventorysource.com/images/noImage.jpg","Double Nest Hammock - Navy/Olive","2",Yes,"<b>Double Nest Hammock - Navy/Olive</b><br>Manufacture ID: DH001<br><br>ENO's DoubleNest hammock makes you want to snuggle. With two-feet of extra width than the SingleNest, the DoubleNest allows room for one, two, three, or however you decide to pack 400lbs. The DoubleNest seats more than one person comfortably and is essential for family adventures. The DoubleNest still packs down to the size of a grapefruit, so there is no excuse to be without your ENO hammock. 
<br>
<br>- Dimensions: 6' 8"" x 9' 10"" 
<br>- Weight: 22oz
<br>- High Strength Breathable Woven Nylon   
<br>- Super Strong Nautical Grade Line  
<br>- High Grade Nylon Triple Interlocking Stiching  
<br>- Maximum Weight:  400lbs   
<br>- Navy/Olive","64.95","35.6","Eagles Nest Outfitters","DH001","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/noImage.jpg","1.4","64.95","64.95","811201010190","","","Double Nest Hammock - Navy/Olive  Manufacture ID: DH001    ENO's DoubleNest hammock makes you want to snuggle. With two-feet of extra width than the SingleNest, the DoubleNest allows room for one, two, three, or however you decide to pack 400lbs. The DoubleNest seats more than one person comfortably and is essential for family adventures. The DoubleNest still packs down to the size of a grapefruit",
"GS59507","http://www.inventorysource.com/images/noImage.jpg","Parasheet, Orange/Yellow","0",Yes,"<b>Parasheet - Orange/Yellow</b><br>Manufacture ID: BB-06<br><br>The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just throw it in your beach bag and off you go. No more heavy towels to weigh you down and a lot less of a mess.
<br> 
<br>- Parachute nylon 
<br>- Machine washable and air dry 
<br>- Side pocket for storage 
<br>- Built-in stuff sack 
<br>- Quick-dry nylon 
<br>- Mildew resistant 
<br>- Built in sand pockets
<br>- 7 x 7
<br>- Colors:  Orange and Yellow
<br>- Weight:  16 oz.","39.99","21.0","Grand Trunk","BB-06","Sleeping Gear","Hammocks","http://www.inventorysource.com/images/noImage.jpg","0.9","37.99","39.99","892902000956","","","Parasheet - Orange/Yellow  Manufacture ID: BB-06    The multi-purpose Parasheet is perfect for use on the beach, picnicking, and camping. This portable piece of parachute nylon comes with grommets and bottom sand pockets, so you can secure your blanket in place. The Parasheet also comes with a built-in stuff sack for easy transportation. Plus it stays cool on those hot summer days; just throw it i",
"GS59218","http://www.inventorysource.com/images/gs/GS59218.jpg","Clearwater +20  Reg Blue/Black","0",Yes,"<b>Clearwater, Regular Blue/Black - +20 Degrees</b><br>Manufacture ID: 4711021<br><br>The Clearwater series sleeping bags are made with MicroX insulation. MicroX Insulation consists of multiple denier staple-length fibers that have a siliconized finish for maximum insulation, loft, and compactness.  It is an ultra lightweight insulation that has a tremendous weight-to-warmth ratio.  The Clearwater uses a 2-layer offset construction, sometimes called a ""bag within a bag."" The contoured hood and mummy shape helps seal up your warmth and keep you warmer. The Clearwater is a great backpacking sleeping bag to take along on your hikes that won&rsquo;t take up all the space in your pack or weigh you down
<br>
<br>Features:
<br>
<br>- MicroX &ndash; 2 layer Offset
<br>- Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack Included 
<br>
<br>Specifications:
<br>
<br>- Outer Material: 210T Nylon Ripstop
<br>- Outer Color: Blue/Black
<br>- Liner Fabric: 210T Polyester
<br>- Liner Color: Black
<br>- Trim Color: Clay
<br>- Shape: Mummy
<br>- Zipper: #8 Separating
<br>- Length:  Regular
<br>- Degree:  20
<br>- Dimensions:  32"" x 80""
<br>- Fill Weight:  31 oz.
<br>- Bag Weight:  3 lb. 5 oz.","89.99","43.63","Alps Mountaineering","4711021","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59218.jpg","5.0","0.00","89.99","","","","Clearwater, Regular Blue/Black - +20 Degrees  Manufacture ID: 4711021    The Clearwater series sleeping bags are made with MicroX insulation. MicroX Insulation consists of multiple denier staple-length fibers that have a siliconized finish for maximum insulation, loft, and compactness. It is an ultra lightweight insulation that has a tremendous weight-to-warmth ratio. The Clearwater uses a 2-layer",
"GS59217","http://www.inventorysource.com/images/gs/GS59217.jpg","Clearwater +35  Reg Blue/Black","2",Yes,"<b>Clearwater, Regular Blue/Black - +35 Degrees</b><br>Manufacture ID: 4701021<br><br>The Clearwater series sleeping bags are made with MicroX insulation. MicroX Insulation consists of multiple denier staple-length fibers that have a siliconized finish for maximum insulation, loft, and compactness.  It is an ultra lightweight insulation that has a tremendous weight-to-warmth ratio.  The Clearwater uses a 2-layer offset construction, sometimes called a ""bag within a bag."" The contoured hood and mummy shape helps seal up your warmth and keep you warmer. The Clearwater is a great backpacking sleeping bag to take along on your hikes that won&rsquo;t take up all the space in your pack or weigh you down
<br>
<br>Features:
<br>
<br>- MicroX &ndash; 2 layer Offset
<br>- Zipper Baffle
<br>- Contoured Hood
<br>- Compression Stuff Sack Included 
<br>
<br>Specifications:
<br>
<br>- Outer Material: 210T Nylon Ripstop
<br>- Outer Color: Blue/Black
<br>- Liner Fabric: 210T Polyester
<br>- Liner Color: Black
<br>- Trim Color: Clay
<br>- Shape: Mummy
<br>- Zipper: #8 Separating
<br>- Length:  Regular
<br>- Degree:  35
<br>- Dimensions:  32"" x 80""
<br>- Fill Weight:  21 oz.
<br>- Bag Weight:  2 lb. 11 oz.","79.99","37.54","Alps Mountaineering","4701021","Sleeping Gear","Mummy Sleeping Bags","http://www.inventorysource.com/images/gs/t_GS59217.jpg","4.0","0.00","79.99","","","","Clearwater, Regular Blue/Black - +35 Degrees  Manufacture ID: 4701021    The Clearwater series sleeping bags are made with MicroX insulation. MicroX Insulation consists of multiple denier staple-length fibers that have a siliconized finish for maximum insulation, loft, and compactness. It is an ultra lightweight insulation that has a tremendous weight-to-warmth ratio. The Clearwater uses a 2-layer",
"GS59426","http://www.inventorysource.com/images/gs/GS59426.jpg","OneLink w/Dbl Nest Hmmck -Nvy/Olv","8",Yes,"<b>OneLink w/Double Nest Hammock - Navy/Olive</b><br>Manufacture ID: ONLK-DH001<br><br>A comprehensive outdoor system that allows you to set up in minutes, lay down for hours, and enjoy all that Mother Nature throws your way. You won&rsquo;t miss a sunset, a sunrise, or go a moment without proper rest.
<br>
<br>ENO now offers the OneLink Sleeping System. This comprehensive package includes a SingleNest or DoubleNest ENO hammock ,SlapStrap Pro hammock suspension system ,Guardian BugNet , and Dry Fly Rain Tarp with 6 Easton Aluminum Tubular Tent Stakes .
<br>
<br>The entire system comes ready packed in an authentic ENO sack, easy for travel and for fun. Wherever you are and what ever you are doing, be prepared for all the things you didn't plan for with the ENO OneLink Sleeping System.
<br>
<br>Features:
<br>
<br>- High Strength 
<br>- Breathable Woven Nylon   
<br>- Super Strong Nautical
<br>- Grade Line  
<br>- High Grade Nylon Triple
<br>- Interlocking Stiching  
